,n_problematic_contacts
0,26
1,14
2,14
3,13
4,11
5,12
6,10
7,11
8,8
9,6
10,7
11,6
12,8
13,8
14,10
15,11
16,10
17,7
18,10
19,12
20,13
21,11
22,10
23,9
24,15
25,13
26,15
27,17
28,18
29,22
30,19
31,19
32,19
33,23
34,20
35,24
36,26
37,35
38,34
39,31
40,38
41,27
42,24
43,15
44,20
45,21
46,21
47,20
48,22
49,22
50,18
51,20
52,19
53,14
54,15
55,17
56,13
57,14
58,15
59,16
60,16
61,14
62,18
63,19
64,16
65,14
66,14
67,16
68,16
69,20
70,19
71,20
72,18
73,19
74,25
75,17
76,19
77,22
78,24
79,26
80,29
81,22
82,18
83,17
84,15
85,15
86,18
87,17
88,13
89,13
90,11
91,16
92,19
93,20
94,16
95,17
96,21
97,19
98,21
99,21
100,29
101,28
102,24
103,22
104,23
105,30
106,31
107,24
108,20
109,16
110,18
111,24
112,26
113,27
114,25
115,21
116,22
117,21
118,24
119,27
120,28
121,30
122,27
123,24
124,31
125,25
126,27
127,26
128,26
129,25
130,24
131,21
132,20
133,17
134,19
135,19
136,20
137,21
138,18
139,15
140,12
141,15
142,16
143,17
144,15
145,24
146,21
147,23
148,23
149,22
150,25
151,23
152,22
153,23
154,22
155,21
156,18
157,15
158,17
159,17
160,21
161,21
162,23
163,20
164,21
165,16
166,20
167,28
168,24
169,24
170,19
171,24
172,27
173,29
174,26
175,19
176,21
177,19
178,20
179,21
180,14
181,18
182,16
183,17
184,17
185,14
186,13
187,13
188,17
189,16
190,22
191,22
192,19
193,16
194,18
195,25
196,25
197,25
198,24
199,26
200,31
201,30
202,28
203,31
204,26
205,21
206,19
207,15
208,20
209,21
210,19
211,18
212,23
213,17
214,22
215,20
216,17
217,21
218,24
219,21
220,22
221,13
222,17
223,13
224,13
225,15
226,15
227,19
228,22
229,24
230,26
231,28
232,26
233,26
234,26
235,28
236,25
237,25
238,20
239,21
240,21
241,22
242,21
243,18
244,19
245,19
246,23
247,24
248,19
249,19
250,19
251,23
252,21
253,24
254,19
255,16
256,18
257,19
258,21
259,23
260,21
261,28
262,28
263,29
264,20
265,18
266,19
267,14
268,15
269,13
270,14
271,16
272,18
273,17
274,18
275,21
276,18
277,19
278,20
279,19
280,19
281,19
282,19
283,19
284,19
285,21
286,21
287,23
288,18
289,20
290,18
291,17
292,21
293,18
294,20
295,21
296,17
297,17
298,18
299,21
300,17
301,18
302,21
303,23
304,23
305,25
306,24
307,22
308,16
309,19
310,24
311,21
312,21
313,22
314,22
315,20
316,22
317,14
318,15
319,15
320,19
321,17
322,21
323,23
324,23
325,22
326,21
327,17
328,20
329,18
330,21
331,22
332,22
333,25
334,20
335,21
336,19
337,20
338,16
339,16
340,19
341,19
342,20
343,13
344,12
345,16
346,18
347,13
348,11
349,16
350,14
351,14
352,12
353,6
354,10
355,11
356,14
357,15
358,13
359,12
360,16
361,14
362,13
363,11
364,8
365,9
366,11
367,12
368,20
369,26
370,29
371,27
372,29
373,26
374,25
375,25
376,20
377,22
378,22
379,24
380,26
381,18
382,14
383,19
384,20
385,27
386,25
387,26
388,25
389,21
390,23
391,22
392,25
393,28
394,27
395,24
396,19
397,19
398,19
399,30
400,33
401,31
402,29
403,26
404,20
405,22
406,25
407,25
408,23
409,21
410,33
411,24
412,22
413,24
414,24
415,20
416,18
417,18
418,21
419,21
420,26
421,15
422,14
423,19
424,14
425,19
426,14
427,14
428,14
429,16
430,20
431,22
432,20
433,18
434,18
435,17
436,16
437,16
438,16
439,22
440,21
441,21
442,19
443,17
444,17
445,18
446,19
447,22
448,28
449,27
450,33
451,24
452,26
453,30
454,33
455,28
456,25
457,30
458,31
459,30
460,30
461,28
462,28
463,27
464,30
465,28
466,28
467,23
468,21
469,21
470,19
471,15
472,14
473,12
474,12
475,13
476,13
477,15
478,16
479,14
480,23
481,24
482,26
483,21
484,21
485,20
486,22
487,23
488,26
489,28
490,26
491,22
492,23
493,22
494,28
495,19
496,22
497,19
498,21
499,17
500,22
